t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
28.633047,1.869304461,1.869493545,1.869625771,1.869784895,0.299273793,0.294159458,0.29366411,0.299273793,0.296261225,0.296261225
28.66638,1.868831483,1.869037479,1.869232023,1.869254926,0.298623183,0.293565307,0.292957041,0.298623183,0.295612745,0.295612745
28.699713,1.869131089,1.869228827,1.869391679,1.869452799,0.298780575,0.293718705,0.293282746,0.298780575,0.295803428,0.295803428
28.733046,1.869059849,1.869248534,1.869362251,1.869516448,0.298636232,0.293563709,0.292980477,0.298636232,0.295663612,0.295663612
28.766379,1.86884946,1.869003923,1.869133885,1.869215378,0.298172842,0.293038267,0.292587661,0.298172842,0.295209276,0.295209276
28.799712,1.869018171,1.86908222,1.869249866,1.869183287,0.29821705,0.293090998,0.292693122,0.29821705,0.295245762,0.295245762
28.833045,1.869018704,1.869138546,1.869227229,1.869265179,0.298017846,0.29292242,0.292309094,0.298017846,0.295056145,0.295056145
28.866378,1.868696594,1.8687934,1.868903122,1.868966106,0.297457517,0.29230936,0.291949034,0.297457517,0.294585298,0.294585298
28.899711,1.868321488,1.868369824,1.86854506,1.868605914,0.296963234,0.291774864,0.29136021,0.296963234,0.294027632,0.294027632
28.933044,1.86845185,1.868585674,1.868705516,1.868673824,0.296894258,0.291743705,0.29122785,0.296894258,0.293996739,0.293996739
28.966377,1.868688072,1.868797262,1.868885546,1.868882749,0.296888932,0.291761814,0.291378852,0.296888932,0.29402124,0.29402124
28.99971,1.868775823,1.868772627,1.868925493,1.869106854,0.296815961,0.291632651,0.291159141,0.296815961,0.293941878,0.293941878
29.033043,1.868406975,1.868474487,1.868584875,1.868640268,0.296155764,0.291021722,0.290709333,0.296155764,0.293288871,0.293288871
29.066376,1.868243324,1.868307906,1.868458108,1.868529215,0.295652693,0.290553804,0.290306929,0.295652693,0.292830541,0.292830541
29.099709,1.868439865,1.868482343,1.868504447,1.868743599,0.295575461,0.290424641,0.29024834,0.295575461,0.292761299,0.292761299
29.133042,1.868475951,1.868483941,1.868705516,1.868800591,0.295560015,0.290451273,0.290474709,0.295560015,0.292794588,0.292794588
29.166375,1.868683678,1.868689271,1.868854387,1.868933216,0.29549024,0.290358062,0.29026565,0.29549024,0.292666224,0.292666224
29.199708,1.868481011,1.868589668,1.868619229,1.868764638,0.294978114,0.289863513,0.289899732,0.294978114,0.292207894,0.292207894
29.233041,1.868235068,1.868278877,1.868402448,1.868477017,0.294465988,0.28933887,0.289428619,0.294465988,0.291693105,0.291693105
29.266374,1.868451184,1.868481544,1.868600854,1.868626819,0.294590624,0.28947043,0.289567103,0.294590624,0.291818806,0.291818806
29.299707,1.868433607,1.86846956,1.868575021,1.868700456,0.29454322,0.289469898,0.289742073,0.29454322,0.291814279,0.291814279
29.33304,1.868575021,1.868607378,1.868679949,1.868757447,0.294514191,0.289429684,0.289851529,0.294514191,0.291727992,0.291727992
29.366373,1.869067706,1.869045202,1.869196336,1.869189945,0.294894491,0.289813446,0.290208126,0.294894491,0.292127466,0.292127466
29.399706,1.86939381,1.869396606,1.869521109,1.869594745,0.295114734,0.290025433,0.290715725,0.295114734,0.292345047,0.292345047
29.433039,1.869633627,1.869634426,1.869795548,1.869831767,0.295289704,0.290216116,0.29084835,0.295289704,0.292539724,0.292539724
29.466372,1.869906601,1.870005405,1.870129508,1.870118056,0.295607952,0.290555402,0.291274988,0.295607952,0.292794322,0.292794322
29.499705,1.870171586,1.870126845,1.870435505,1.870425385,0.295866811,0.290817457,0.291362873,0.295866811,0.293070492,0.293070492
29.533038,1.87021939,1.870330577,1.870465066,1.870529515,0.295844707,0.290730106,0.291171391,0.295844707,0.293067562,0.293067562
29.566371,1.870383041,1.870475719,1.87064696,1.87066001,0.295873202,0.29078763,0.291068593,0.295873202,0.293065698,0.293065698
29.599704,1.870842836,1.870868935,1.871024596,1.871123932,0.296256165,0.291090698,0.291270195,0.296256165,0.293381549,0.293381549
29.633037,1.870797562,1.870918869,1.871094504,1.871183321,0.296201037,0.291025983,0.291171391,0.296201037,0.293306448,0.293306448
29.66637,1.870832449,1.870862676,1.87102726,1.871064278,0.296129398,0.291008939,0.291271526,0.296129398,0.293231879,0.293231879
29.699703,1.870920866,1.871106356,1.871241644,1.871253096,0.296340055,0.291171391,0.291454485,0.296340055,0.29341111,0.29341111
29.733036,1.871415948,1.871532728,1.871617549,1.871718616,0.296746986,0.291489639,0.291875798,0.296746986,0.293754125,0.293754125
29.766369,1.871444843,1.871555631,1.871772945,1.871836062,0.296727544,0.291393765,0.291876064,0.296727544,0.293735217,0.293735217
29.799702,1.87173859,1.871888925,1.872048848,1.872095454,0.296984539,0.291598296,0.292164751,0.296984539,0.293937351,0.293937351
29.833035,1.872002776,1.872168025,1.87228294,1.872334073,0.297066032,0.291664875,0.292241982,0.297066032,0.294067313,0.294067313
29.866368,1.872123683,1.872328746,1.872418495,1.87248827,0.297352322,0.291818806,0.292575676,0.297352322,0.29428942,0.29428942
29.899701,1.872167359,1.872297055,1.872481878,1.872530348,0.297515307,0.291951431,0.292582867,0.297515307,0.294416453,0.294416453
29.933034,1.872285071,1.87246803,1.872674425,1.872748461,0.297691609,0.292018543,0.292861433,0.297691609,0.294565058,0.294565058
